1	0	0
0	1	0
0	0	1
-1	6.12324e-17	0
-1.22465e-16	-1	0
0	0	-1
0.173748975	0	0.98479
0.34208875	0	0.9396675
0.500038	0	0.86600325
0.64279875	0	0.766035
0.766035	0	0.64279875
0.8660035	0	0.500038
0.9396675	0	0.34208875
0.98479	0	0.173748975
0.98479	0.173748975	0
0.9396675	0.34208875	0
0.86600325	0.500038	0
0.766035	0.64279875	0
0.64279875	0.766035	0
0.500038	0.8660035	0
0.34208875	0.9396675	0
0.173748975	0.98479	0
0	0.98479	0.173748975
0	0.9396675	0.34208875
0	0.86600325	0.500038
0	0.766035	0.64279875
0	0.64279875	0.766035
0	0.500038	0.8660035
0	0.34208875	0.9396675
0	0.173748975	0.98479
-0.173748975	0.98479	0
-0.34208875	0.9396675	0
-0.500038	0.86600325	0
-0.64279875	0.766035	0
-0.766035	0.64279875	0
-0.8660035	0.500038	0
-0.9396675	0.34208875	0
-0.98479	0.173748975	0
-0.98479	6.0301e-17	0.173748975
-0.9396675	5.75381e-17	0.34208875
-0.86600325	5.30274e-17	0.500038
-0.766035	4.69061e-17	0.64279875
-0.64279875	3.93601e-17	0.766035
-0.500038	3.06185e-17	0.8660035
-0.34208875	2.09469e-17	0.9396675
-0.173748975	1.06391e-17	0.98479
-0.98479	-0.173748975	0
-0.9396675	-0.34208875	0
-0.86600325	-0.500038	0
-0.766035	-0.64279875	0
-0.64279875	-0.766035	0
-0.500038	-0.8660035	0
-0.34208875	-0.9396675	0
-0.173748975	-0.98479	0
-1.20602e-16	-0.98479	0.173748975
-1.15076e-16	-0.9396675	0.34208875
-1.06055e-16	-0.86600325	0.500038
-9.38122e-17	-0.766035	0.64279875
-7.87202e-17	-0.64279875	0.766035
-6.1237e-17	-0.500038	0.8660035
-4.18938e-17	-0.34208875	0.9396675
-2.12781e-17	-0.173748975	0.98479
0.173748975	-0.98479	0
0.34208875	-0.9396675	0
0.500038	-0.86600325	0
0.64279875	-0.766035	0
0.766035	-0.64279875	0
0.8660035	-0.500038	0
0.9396675	-0.34208875	0
0.98479	-0.173748975	0
0.173748975	0	-0.98479
0.34208875	0	-0.9396675
0.500038	0	-0.86600325
0.64279875	0	-0.766035
0.766035	0	-0.64279875
0.8660035	0	-0.500038
0.9396675	0	-0.34208875
0.98479	0	-0.173748975
0	0.98479	-0.173748975
0	0.9396675	-0.34208875
0	0.86600325	-0.500038
0	0.766035	-0.64279875
0	0.64279875	-0.766035
0	0.500038	-0.8660035
0	0.34208875	-0.9396675
0	0.173748975	-0.98479
-0.98479	6.0301e-17	-0.173748975
-0.9396675	5.75381e-17	-0.34208875
-0.86600325	5.30274e-17	-0.500038
-0.766035	4.69061e-17	-0.64279875
-0.64279875	3.93601e-17	-0.766035
-0.500038	3.06185e-17	-0.8660035
-0.34208875	2.09469e-17	-0.9396675
-0.173748975	1.06391e-17	-0.98479
-1.20602e-16	-0.98479	-0.173748975
-1.15076e-16	-0.9396675	-0.34208875
-1.06055e-16	-0.86600325	-0.500038
-9.38122e-17	-0.766035	-0.64279875
-7.87202e-17	-0.64279875	-0.766035
-6.1237e-17	-0.500038	-0.8660035
-4.18938e-17	-0.34208875	-0.9396675
-2.12781e-17	-0.173748975	-0.98479
0.49348625	0.57422925	0.65321825
0.49726475	0.3272015	0.80353975
0.7480765	0.54545875	0.3779835
0.436045	0.81203175	0.387926
0.26225025	0.27243225	0.9257145
0.90911875	0.29025275	0.29870825
0.32319075	0.90549475	0.2749785
0.25059125	0.9590935	0.12331875
0.24444125	0.127256425	0.96025625
0.9588925	0.12840805	0.249238475
0.55967475	0.44561575	0.69871075
0.2156946	0.648729	0.7298085
0.704516	0.67956675	0.20453385
0.6260875	0.55373325	0.54899075
0.523594	0.827588	0.2023329
0.8194235	0.540437	0.190571375
0.903168	0.39603925	0.16346015
0.601197	0.70001475	0.385427
0.48828325	0.69842625	0.523239
0.13176745	0.96069825	0.240692925
0.122879375	0.25192225	0.95879075
0.87469525	0.1549851	0.45807525
0.96022475	0.24043	0.136372725
0.84895625	0.43783075	0.29584025
0.391999	0.91061075	0.122071125
0.39751775	0.1853353	0.89859175
0.4303705	0.47201925	0.76936125
0.61555	0.28933475	0.73302025
0.72965275	0.24223715	0.639449
0.79367375	0.134672325	0.59174225
0.22651575	0.73788925	0.63575575
0.116347925	0.58963025	0.7977635
0.13982	0.80775775	0.5712775
0.277457	0.53449675	0.7983375
0.35815425	0.65836175	0.6620405
0.1129159	0.7105915	0.692711
0.68487675	0.37878275	0.6224765
0.832385	0.363209	0.418597
0.1801538	0.89312125	0.41181875
0.78651625	0.287548	0.54654175
0.3130495	0.794027	0.5210875
0.3457745	0.371656	0.8615835
0.1649992	0.416951	0.89343875
0.109263075	0.1116626	0.985114
0.98500675	0.1093667	0.112755625
0.112226775	0.98512825	0.108518475
0.74440025	0.43175275	0.509324
0.3164625	0.858766	0.40292175
0.6904565	0.141649625	0.70826375
0.56632275	0.161348525	0.807676
-0.52468325	0.75938875	0.3847675
-0.9023975	0.3276965	0.27979525
-0.26345475	0.89963075	0.3482255
-0.9605175	0.2442917	0.125207225
-0.8466605	0.2750645	0.455464
-0.701524	0.690201	0.17598655
-0.5388985	0.6525235	0.53273175
-0.907027	0.14814635	0.39256675
-0.43073375	0.14703525	0.88968275
-0.50232675	0.83548825	0.222762025
-0.63939175	0.6709315	0.37554925
-0.6633685	0.49960125	0.55707375
-0.355616	0.9202505	0.16101685
-0.96095025	0.133333425	0.2389633
-0.28234625	0.12960955	0.9495215
-0.11632425	0.955955	0.2649265
