1	0	0
0	1	0
0	0	1
-1	6.12324e-17	0
-1.22465e-16	-1	0
0	0	-1
0.098037675	0	0.99518275
0.19510765	0	0.98078175
0.29029875	0	0.95693625
0.38269425	0	0.92387525
0.4714045	0	0.881917
0.55557525	0	0.8314665
0.6343955	0	0.7730085
0.70710675	0	0.70710675
0.7730085	0	0.6343955
0.8314665	0	0.55557525
0.881917	0	0.4714045
0.923875	0	0.38269425
0.956936	0	0.29029875
0.98078175	0	0.195107675
0.9951825	0	0.098037675
0.99518275	0.098037675	0
0.98078175	0.19510765	0
0.95693625	0.29029875	0
0.92387525	0.38269425	0
0.881917	0.4714045	0
0.8314665	0.55557525	0
0.7730085	0.6343955	0
0.70710675	0.70710675	0
0.6343955	0.7730085	0
0.55557525	0.8314665	0
0.4714045	0.881917	0
0.38269425	0.923875	0
0.29029875	0.956936	0
0.195107675	0.98078175	0
0.098037675	0.9951825	0
0	0.99518275	0.098037675
0	0.98078175	0.19510765
0	0.95693625	0.29029875
0	0.92387525	0.38269425
0	0.881917	0.4714045
0	0.8314665	0.55557525
0	0.7730085	0.6343955
0	0.70710675	0.70710675
0	0.6343955	0.7730085
0	0.55557525	0.8314665
0	0.4714045	0.881917
0	0.38269425	0.923875
0	0.29029875	0.956936
0	0.195107675	0.98078175
0	0.098037675	0.9951825
-0.098037675	0.99518275	0
-0.19510765	0.98078175	0
-0.29029875	0.95693625	0
-0.38269425	0.92387525	0
-0.4714045	0.881917	0
-0.55557525	0.8314665	0
-0.6343955	0.7730085	0
-0.70710675	0.70710675	0
-0.7730085	0.6343955	0
-0.8314665	0.55557525	0
-0.881917	0.4714045	0
-0.923875	0.38269425	0
-0.956936	0.29029875	0
-0.98078175	0.195107675	0
-0.9951825	0.098037675	0
-0.99518275	6.09374e-17	0.098037675
-0.98078175	6.00556e-17	0.19510765
-0.95693625	5.85955e-17	0.29029875
-0.92387525	5.6571e-17	0.38269425
-0.881917	5.40019e-17	0.4714045
-0.8314665	5.09126e-17	0.55557525
-0.7730085	4.73331e-17	0.6343955
-0.70710675	4.32978e-17	0.70710675
-0.6343955	3.88455e-17	0.7730085
-0.55557525	3.40192e-17	0.8314665
-0.4714045	2.88652e-17	0.881917
-0.38269425	2.34333e-17	0.923875
-0.29029875	1.77757e-17	0.956936
-0.195107675	1.19469e-17	0.98078175
-0.098037675	6.00308e-18	0.9951825
-0.99518275	-0.098037675	0
-0.98078175	-0.19510765	0
-0.95693625	-0.29029875	0
-0.92387525	-0.38269425	0
-0.881917	-0.4714045	0
-0.8314665	-0.55557525	0
-0.7730085	-0.6343955	0
-0.70710675	-0.70710675	0
-0.6343955	-0.7730085	0
-0.55557525	-0.8314665	0
-0.4714045	-0.881917	0
-0.38269425	-0.923875	0
-0.29029875	-0.956936	0
-0.195107675	-0.98078175	0
-0.098037675	-0.9951825	0
-1.21875e-16	-0.99518275	0.098037675
-1.20111e-16	-0.98078175	0.19510765
-1.17191e-16	-0.95693625	0.29029875
-1.13142e-16	-0.92387525	0.38269425
-1.08004e-16	-0.881917	0.4714045
-1.01825e-16	-0.8314665	0.55557525
-9.46663e-17	-0.7730085	0.6343955
-8.65956e-17	-0.70710675	0.70710675
-7.76911e-17	-0.6343955	0.7730085
-6.80384e-17	-0.55557525	0.8314665
-5.77304e-17	-0.4714045	0.881917
-4.68666e-17	-0.38269425	0.923875
-3.55514e-17	-0.29029875	0.956936
-2.38938e-17	-0.195107675	0.98078175
-1.20062e-17	-0.098037675	0.9951825
0.098037675	-0.99518275	0
0.19510765	-0.98078175	0
0.29029875	-0.95693625	0
0.38269425	-0.92387525	0
0.4714045	-0.881917	0
0.55557525	-0.8314665	0
0.6343955	-0.7730085	0
0.70710675	-0.70710675	0
0.7730085	-0.6343955	0
0.8314665	-0.55557525	0
0.881917	-0.4714045	0
0.923875	-0.38269425	0
0.956936	-0.29029875	0
0.98078175	-0.195107675	0
0.9951825	-0.098037675	0
0.098037675	0	-0.99518275
0.19510765	0	-0.98078175
0.29029875	0	-0.95693625
0.38269425	0	-0.92387525
0.4714045	0	-0.881917
0.55557525	0	-0.8314665
0.6343955	0	-0.7730085
0.70710675	0	-0.70710675
0.7730085	0	-0.6343955
0.8314665	0	-0.55557525
0.881917	0	-0.4714045
0.923875	0	-0.38269425
0.956936	0	-0.29029875
0.98078175	0	-0.195107675
0.9951825	0	-0.098037675
0	0.99518275	-0.098037675
0	0.98078175	-0.19510765
0	0.95693625	-0.29029875
0	0.92387525	-0.38269425
0	0.881917	-0.4714045
0	0.8314665	-0.55557525
0	0.7730085	-0.6343955
0	0.70710675	-0.70710675
0	0.6343955	-0.7730085
0	0.55557525	-0.8314665
0	0.4714045	-0.881917
0	0.38269425	-0.923875
0	0.29029875	-0.956936
0	0.195107675	-0.98078175
0	0.098037675	-0.9951825
-0.99518275	6.09374e-17	-0.098037675
-0.98078175	6.00556e-17	-0.19510765
-0.95693625	5.85955e-17	-0.29029875
-0.92387525	5.6571e-17	-0.38269425
-0.881917	5.40019e-17	-0.4714045
-0.8314665	5.09126e-17	-0.55557525
-0.7730085	4.73331e-17	-0.6343955
-0.70710675	4.32978e-17	-0.70710675
-0.6343955	3.88455e-17	-0.7730085
-0.55557525	3.40192e-17	-0.8314665
-0.4714045	2.88652e-17	-0.881917
-0.38269425	2.34333e-17	-0.923875
-0.29029875	1.77757e-17	-0.956936
-0.195107675	1.19469e-17	-0.98078175
-0.098037675	6.00308e-18	-0.9951825
-1.21875e-16	-0.99518275	-0.098037675
-1.20111e-16	-0.98078175	-0.19510765
