917 933 624 
1243 379 290 
794 747 308 
2533 1224 795 
2626 859 906 
798 1294 193 
1298 551 1692 
1286 925 328 
1324 802 633 
641 286 346 
302 1547 1335 
1124 551 621 
1042 2204 2437 
310 170 204 
1113 318 1369 
1368 826 196 
0 1915 246 
1269 808 316 
1255 363 880 
469 983 393 
1373 1374 655 
103 1380 300 
2595 2681 2402 
1283 97 2590 
810 733 88 
193 1390 811 
416 1365 1356 
1619 413 1501 
815 553 94 
399 1293 1405 
1443 1519 522 
1419 169 829 
806 267 1699 
2370 772 1271 
817 1425 1427 
293 818 1246 
818 283 299 
1430 1353 388 
835 8 1432 
550 165 822 
1439 1284 287 
1440 443 415 
824 480 2659 
154 1449 1244 
660 1457 1373 
2681 2678 2402 
1384 40 156 
156 673 828 
78 444 1021 
2490 309 391 
323 908 1502 
1489 1288 1469 
1703 1314 2142 
945 831 1239 
1483 1086 1545 
912 1502 1779 
359 1087 1296 
220 2321 2558 
835 438 1421 
1127 1262 840 
1537 1538 1523 
845 1428 490 
202 1541 1300 
45 114 432 
431 1488 375 
1871 775 753 
1195 1837 2564 
1558 1212 501 
1252 1564 1565 
2616 1550 2430 
1429 902 1529 
262 2256 14 
384 1571 1357 
1556 115 849 
840 1262 1579 
876 900 1560 
1582 968 1583 
254 2344 1276 
2077 1569 2445 
1589 438 1588 
1836 2497 1534 
853 1878 1341 
1151 208 1467 
1377 406 1833 
2254 441 406 
1274 2486 746 
1605 56 2644 
953 156 828 
2518 962 858 
948 482 1616 
1265 1105 2520 
600 1410 445 
1069 1302 718 
862 1634 881 
524 1637 2317 
1177 254 1833 
1310 93 1068 
2190 134 863 
863 1574 214 
343 1355 864 
864 2423 1647 
486 48 865 
865 302 1337 
1583 71 866 
2663 2120 869 
1398 1486 888 
271 1663 1306 
2425 1447 1673 
452 527 1654 
1331 1677 1676 
1760 1045 131 
1762 2619 2627 
463 1171 567 
1110 1687 846 
1029 1346 277 
2516 292 1559 
681 1278 1766 
801 1686 1183 
864 958 1690 
2217 1695 876 
877 1312 64 
1252 1259 1539 
1313 1539 1642 
1445 187 130 
312 919 1513 
548 1434 883 
1549 882 550 
1510 882 1706 
529 2551 926 
1553 1728 1507 
1613 1958 227 
1710 194 812 
1711 514 1712 
482 1751 979 
339 1114 2170 
623 1916 61 
1263 1787 2158 
1870 1485 1934 
1723 1404 1656 
1203 1660 1141 
2419 1001 256 
437 279 1425 
816 946 1725 
620 1871 1730 
890 1628 520 
1463 1636 1419 
1231 278 891 
1412 283 995 
977 909 238 
1584 1287 1714 
471 2609 1328 
717 1673 892 
288 1739 620 
459 116 1692 
2537 1067 65 
517 565 1752 
898 505 964 
1932 2309 2480 
1184 1766 1278 
570 96 1228 
96 771 1055 
1309 1246 577 
901 1175 374 
116 2576 1593 
321 529 1388 
580 1410 1263 
902 1321 1567 
981 436 2419 
1351 1561 904 
1861 54 1732 
906 1618 473 
2275 1713 333 
878 417 1782 
1617 1568 910 
1664 1496 802 
1474 42 1760 
2365 1902 2444 
1777 912 590 
1801 417 914 
1863 1804 496 
1257 1382 1812 
918 1813 290 
569 973 639 
1814 1454 1815 
1693 1741 1344 
93 1494 1872 
2310 955 1770 
949 381 1819 
1540 1601 920 
921 54 2592 
1095 2198 349 
922 1824 1586 
2426 145 1370 
138 573 1632 
1826 320 825 
1267 2197 72 
47 2024 1226 
28 1720 905 
984 1289 1830 
924 332 859 
646 409 926 
927 1436 1610 
2115 643 1517 
1576 705 1733 
1788 1840 522 
207 1403 1840 
1733 77 274 
198 1841 928 
1297 578 1405 
1846 1569 680 
