0 1 13 
4908 13 1 
2 1 0 
5 6015 6 
7 5 6 
9 12 11 
9 11 10 
13 11 0 
12 6019 5297 
0 11 5297 
13 10 11 
5298 2 5297 
13 4908 6073 
2 0 5297 
6015 15 4908 
5 25 15 
5 27 25 
16 5802 14 
27 5 7 
7 29 27 
29 28 27 
17 30 29 
4645 18 17 
18 30 17 
20 9 19 
9 21 19 
22 9 20 
10 21 9 
19 21 36 
21 10 5952 
10 6073 5952 
25 39 15 
72 27 28 
29 30 28 
28 30 43 
18 46 30 
46 43 30 
44 31 4645 
4645 31 18 
18 32 46 
20 33 51 
19 33 20 
34 33 19 
20 51 35 
20 35 22 
25 41 70 
6153 5443 6154 
28 4810 72 
28 43 4810 
56 43 5936 
58 77 5077 
50 51 63 
63 51 48 
33 48 51 
34 49 47 
51 50 35 
35 50 37 
6274 6277 66 
52 5952 65 
80 4649 53 
5935 80 53 
70 81 5935 
71 55 4647 
41 72 83 
55 73 5444 
73 42 5444 
74 4650 6190 
4448 45 57 
5954 5936 46 
46 32 5954 
47 62 78 
78 61 48 
47 78 48 
63 48 61 
62 47 49 
50 63 64 
79 49 4646 
4649 99 5858 
68 38 67 
38 6274 67 
54 38 68 
81 80 5935 
81 112 80 
70 82 81 
101 55 71 
74 42 73 
4448 57 6190 
4448 76 58 
58 76 87 
58 87 77 
105 88 87 
87 88 77 
109 90 78 
78 62 109 
63 61 92 
78 90 61 
93 62 49 
93 49 79 
4648 64 95 
50 64 4648 
99 5445 65 
100 71 69 
73 55 114 
84 83 72 
85 5237 84 
102 85 56 
102 56 75 
6190 4650 86 
76 4448 86 
5422 87 76 
5903 104 5803 
89 4987 88 
61 91 92 
90 91 61 
62 110 109 
63 92 64 
62 93 110 
64 92 94 
95 64 94 
79 96 144 
97 4648 95 
126 5445 127 
5445 99 127 
128 99 4649 
80 4811 4649 
68 67 98 
129 54 68 
69 54 129 
114 55 101 
115 84 5237 
76 4913 5422 
104 4651 136 
136 4651 117 
106 107 105 
90 4449 91 
118 4449 90 
109 118 90 
109 120 118 
91 4450 92 
91 108 4450 
110 93 152 
92 4450 121 
93 111 152 
5445 126 96 
126 144 96 
99 128 127 
147 128 4811 
68 98 4814 
130 69 129 
113 148 112 
100 69 130 
112 81 113 
131 100 130 
83 4911 82 
4652 100 131 
114 101 4652 
89 117 4651 
107 139 89 
139 5034 117 
120 119 118 
110 142 120 
152 142 110 
94 121 123 
97 95 124 
97 124 125 
144 126 154 
126 127 184 
154 126 184 
98 5224 146 
128 147 186 
4811 156 147 
129 68 4814 
4911 190 113 
157 5446 115 
102 132 149 
158 132 116 
135 5748 5803 
4813 106 5877 
4653 135 136 
117 137 136 
106 161 138 
119 120 141 
163 140 108 
108 4449 163 
120 165 141 
167 108 140 
142 165 120 
4450 108 167 
151 142 152 
152 169 151 
121 167 122 
123 122 170 
152 111 143 
95 123 124 
125 124 4451 
145 125 4451 
5224 145 146 
172 4814 155 
112 156 4811 
130 129 173 
5302 148 5447 
131 130 5602 
4911 115 5446 
133 5033 192 
134 133 160 
160 4913 134 
4813 161 106 
136 137 4653 
5034 139 4914 
141 164 119 
151 165 142 
122 167 168 
169 152 143 
155 146 187 
173 129 172 
148 156 112 
149 191 5237 
209 149 132 
158 193 132 
160 4916 196 
196 4813 5877 
135 195 5748 
164 141 5300 
4655 4654 150 
5299 162 5449 
164 4655 150 
180 166 140 
166 167 140 
151 216 165 
169 181 151 
124 123 170 
153 124 170 
184 183 154 
155 187 206 
172 155 206 
221 131 5602 
207 175 157 
193 209 132 
196 213 4813 
176 177 5034 
178 176 5801 
4654 4655 229 
150 4654 5299 
165 200 141 
140 179 180 
163 5449 140 
216 200 165 
181 216 151 
169 243 181 
5755 170 5754 
4451 153 185 
203 4451 185 
236 188 205 
173 172 220 
224 207 191 
209 224 191 
193 210 209 
159 195 225 
194 159 225 
212 5304 247 
4813 197 161 
161 226 5451 
226 227 5451 
5100 5801 5451 
214 279 6180 
199 198 4654 
229 199 4654 
4654 162 5299 
198 162 4654 
252 228 5300 
242 179 162 
200 252 5300 
179 230 180 
166 217 168 
169 182 243 
5859 182 171 
218 243 182 
153 170 5755 
5177 183 184 
172 206 220 
174 223 5603 
5448 192 208 
213 196 4916 
5452 225 195 
247 5452 212 
6123 197 213 
178 5801 5100 
199 241 198 
198 242 162 
179 242 230 
180 230 215 
200 270 252 
216 270 200 
166 180 215 
217 166 215 
234 218 5859 
218 182 5859 
234 5859 183 
5177 235 183 
288 5177 219 
4657 187 204 
187 258 273 
173 5450 5602 
223 4915 276 
133 5448 211 
4815 4916 5431 
278 240 249 
198 4807 242 
241 4807 198 
217 215 231 
216 181 253 
217 231 232 
243 254 181 
254 243 285 
243 218 285 
183 235 234 
203 185 233 
259 205 260 
274 260 4658 
190 5260 5447 
222 221 261 
5146 207 290 
264 5431 246 
5452 238 225 
239 213 4815 
213 239 6123 
6123 239 265 
6123 265 248 
197 6123 226 
248 227 226 
278 5304 240 
279 251 5301 
228 5178 229 
5178 199 229 
228 282 281 
228 252 282 
216 253 270 
257 203 233 
236 288 6209 
187 273 206 
220 206 273 
259 236 205 
4656 5146 321 
263 262 210 
246 245 5076 
4815 4456 239 
247 292 5452 
247 5304 266 
227 248 267 
278 266 5304 
227 267 5590 
269 230 242 
235 5756 234 
256 255 235 
257 233 287 
4657 257 272 
220 273 305 
259 304 4819 
259 260 319 
275 4656 353 
290 224 262 
247 328 292 
4456 4817 239 
266 328 247 
248 265 267 
251 279 5305 
230 269 283 
231 5453 299 
232 231 299 
233 5303 286 
288 256 5177 
4657 272 258 
317 4819 304 
342 5751 305 
274 275 320 
320 275 353 
307 223 276 
307 244 223 
308 328 266 
278 308 266 
4816 5590 293 
4816 310 268 
296 312 4453 
5178 281 280 
269 298 283 
5453 271 4918 
254 316 315 
232 299 300 
4452 232 300 
285 316 254 
286 202 301 
202 4452 301 
4818 288 4819 
273 258 318 
322 276 5306 
322 307 276 
237 326 263 
268 310 4453 
298 5432 283 
5453 4918 4663 
285 5604 4917 
286 301 339 
302 286 339 
361 5756 255 
255 256 362 
303 4661 272 
4817 5698 4990 
308 354 328 
294 330 5915 
4816 4662 309 
4816 309 310 
331 295 355 
312 332 311 
313 334 5752 
4659 280 297 
333 5455 297 
4991 280 281 
6039 4991 281 
299 5453 4663 
299 4663 337 
300 299 337 
4917 316 285 
339 301 5148 
4818 4459 362 
305 273 318 
320 353 375 
289 261 343 
353 321 4463 
5078 307 322 
323 244 307 
325 366 5259 
308 329 354 
4660 345 293 
5915 330 329 
345 4662 293 
309 346 310 
312 356 332 
311 332 355 
348 334 313 
333 280 4991 
334 336 314 
334 373 336 
314 336 298 
6039 335 372 
4454 335 6039 
300 337 404 
316 338 387 
338 316 4917 
351 318 4992 
259 319 304 
322 289 306 
5078 322 365 
5192 4456 368 
344 5696 292 
344 328 354 
346 4461 296 
296 4461 356 
334 348 373 
336 357 298 
5432 298 357 
360 302 339 
258 4661 318 
189 5450 5751 
289 343 406 
365 322 306 
366 325 391 
325 326 391 
391 367 467 
4460 277 4989 
277 368 4456 
5697 410 5696 
5697 5696 344 
354 369 344 
329 428 354 
370 345 4660 
330 4919 329 
294 6074 330 
4662 381 309 
309 381 346 
5101 6107 331 
384 356 398 
332 356 384 
371 347 5455 
313 4457 348 
347 4457 313 
333 400 5455 
336 386 357 
401 335 5248 
358 5248 335 
5937 5248 358 
358 349 374 
4663 4918 5123 
337 4663 4462 
339 5148 388 
360 339 388 
340 302 438 
363 351 4992 
405 351 363 
376 5078 365 
390 324 323 
390 392 327 
390 327 324 
367 391 326 
392 377 327 
369 5697 344 
428 379 354 
370 380 345 
395 381 4662 
346 381 382 
4461 382 415 
382 4461 346 
383 331 355 
385 383 384 
4457 399 348 
371 431 347 
336 373 386 
374 5937 358 
359 4665 374 
404 337 421 
304 4455 425 
365 306 5099 
390 323 408 
441 366 426 
391 426 366 
409 467 367 
393 411 4460 
411 277 4460 
412 5697 369 
379 369 354 
329 4919 428 
397 331 383 
5149 384 398 
383 385 397 
434 400 417 
436 357 386 
357 436 402 
423 387 338 
388 5148 4458 
350 5938 361 
306 289 406 
392 390 442 
444 5307 410 
411 427 368 
413 369 379 
4919 429 428 
381 395 414 
396 415 382 
397 5101 331 
385 449 397 
4457 432 399 
416 386 373 
359 387 4665 
421 337 4462 
403 387 423 
423 338 437 
4664 437 338 
389 340 438 
453 4984 389 
352 405 6280 
391 467 426 
443 392 442 
377 392 443 
393 377 443 
409 5307 444 
394 455 446 
397 457 5101 
5309 415 456 
415 5309 398 
400 433 371 
432 5804 450 
386 416 418 
401 451 4466 
436 386 418 
436 418 491 
402 436 452 
419 402 452 
420 419 463 
4665 403 5225 
404 421 422 
4458 404 422 
425 481 4820 
405 363 440 
483 427 482 
514 413 484 
484 413 379 
445 428 429 
4468 395 4666 
448 429 430 
457 469 5101 
5309 456 498 
398 5309 5149 
489 449 385 
449 457 397 
431 472 432 
473 5860 433 
434 433 400 
434 4466 474 
452 436 462 
5123 402 419 
421 420 464 
5225 403 465 
422 421 464 
408 376 6195 
411 393 468 
468 482 411 
445 379 428 
446 447 380 
380 447 4666 
396 456 415 
472 5804 432 
435 460 416 
418 416 460 
451 459 4466 
460 490 418 
463 419 492 
420 463 464 
504 465 423 
423 465 403 
4458 422 466 
423 437 504 
4464 4458 466 
5938 493 5916 
389 438 479 
481 506 4820 
393 443 524 
524 468 393 
511 444 542 
454 542 444 
413 514 512 
455 515 446 
429 485 445 
414 487 396 
497 457 449 
471 385 5149 
502 472 5860 
435 5955 518 
5804 5955 450 
474 458 434 
4466 459 474 
436 491 462 
452 462 492 
492 419 452 
440 363 5247 
4465 582 481 
5971 5099 5456 
509 6314 6316 
6288 509 6307 
407 563 509 
407 509 6288 
563 407 564 
510 426 467 
512 514 526 
445 484 379 
6096 484 445 
515 447 446 
447 515 496 
448 485 429 
448 6060 485 
469 457 488 
470 456 396 
488 457 497 
449 489 497 
4668 471 5606 
471 5149 5606 
517 473 458 
517 458 535 
474 535 458 
459 503 474 
451 475 459 
451 461 475 
504 437 556 
5310 493 5938 
505 493 5310 
510 564 426 
6191 523 5608 
443 442 6188 
467 566 510 
485 6096 445 
6096 485 590 
447 496 4666 
486 469 530 
530 469 488 
499 5606 498 
472 500 5804 
503 535 474 
418 490 491 
475 552 459 
4464 466 557 
493 556 437 
424 519 520 
505 556 493 
479 478 559 
494 521 5310 
5247 4469 522 
481 507 506 
508 440 5247 
525 468 524 
525 482 468 
4467 483 513 
496 527 4666 
4666 527 4468 
527 6253 4468 
486 528 448 
529 531 470 
470 531 516 
499 4668 5606 
532 489 471 
501 500 502 
490 518 4470 
490 460 518 
459 552 503 
491 490 5607 
475 461 4993 
476 5238 4993 
463 492 537 
464 463 538 
464 538 477 
5939 553 5225 
465 5939 5225 
504 577 465 
577 5939 465 
557 466 578 
519 4464 557 
494 5310 5938 
453 389 479 
539 521 494 
507 540 506 
582 507 481 
523 495 541 
510 565 564 
601 6188 5608 
5312 566 5918 
512 543 454 
514 484 6096 
588 496 515 
530 570 486 
471 4668 532 
518 5955 534 
535 574 517 
4470 5607 490 
552 475 5124 
520 519 579 
521 558 5310 
562 6311 6318 
584 562 6314 
563 585 509 
510 642 565 
566 642 510 
587 6188 601 
5918 511 542 
542 543 4671 
454 543 542 
526 543 512 
516 549 498 
4668 499 550 
532 6261 489 
500 592 573 
501 592 500 
4470 518 623 
5607 5806 5890 
536 475 4993 
555 477 538 
504 556 597 
579 519 557 
5310 558 505 
559 520 4821 
508 522 581 
582 561 507 
600 523 541 
564 586 563 
5608 523 600 
483 482 5699 
513 483 567 
529 604 531 
488 605 530 
497 547 488 
498 549 499 
549 550 499 
497 489 6261 
550 607 4668 
593 574 535 
535 503 593 
576 554 537 
463 537 554 
538 463 554 
597 577 504 
637 597 505 
505 558 637 
626 508 581 
599 541 5985 
565 4981 586 
542 4671 5918 
660 4671 543 
619 4920 5609 
5609 4920 513 
496 568 527 
570 5226 528 
6253 6262 529 
605 570 530 
547 605 488 
548 547 497 
620 548 6261 
607 608 551 
591 611 592 
534 573 4670 
623 534 666 
593 503 552 
552 5124 651 
612 5806 575 
536 4993 5037 
5238 596 613 
538 554 615 
625 4824 5939 
505 597 556 
520 579 4821 
539 5997 521 
4669 559 580 
616 522 560 
563 618 585 
600 541 599 
5700 5918 4671 
589 546 568 
604 645 571 
645 4674 571 
620 551 633 
501 572 591 
609 572 610 
622 574 5757 
5607 4470 575 
576 537 614 
576 624 615 
554 576 615 
538 615 555 
625 684 4824 
636 625 577 
4821 579 653 
586 4981 618 
586 618 563 
5316 642 5312 
643 5702 603 
588 589 568 
605 631 570 
647 607 550 
648 591 572 
592 611 4670 
666 534 4670 
4667 5806 614 
667 613 6115 
636 577 597 
579 557 4822 
721 636 597 
637 721 597 
585 627 584 
618 627 585 
600 599 5079 
691 5700 4671 
660 691 4671 
603 630 544 
676 588 619 
5457 546 5458 
645 604 5315 
647 608 607 
551 620 6261 
621 611 591 
648 634 591 
609 648 572 
4670 611 649 
4670 649 666 
614 537 4667 
5037 5238 613 
555 615 669 
561 672 6006 
6149 672 561 
581 639 626 
694 619 5609 
5226 678 545 
661 678 5226 
631 712 661 
550 5313 647 
5313 664 647 
608 647 714 
634 621 591 
650 666 649 
593 552 651 
5037 652 719 
5037 613 652 
576 614 683 
669 615 624 
4821 653 5460 
540 654 638 
639 581 5433 
5036 640 5142 
4981 4474 618 
5316 656 642 
630 5702 602 
619 694 676 
643 5314 677 
5314 545 729 
545 678 729 
5457 679 5315 
664 714 647 
697 5999 633 
681 716 680 
649 611 621 
610 5861 622 
650 649 5286 
622 5757 717 
4471 594 6136 
635 768 700 
768 5249 719 
5610 614 5806 
683 614 5610 
576 683 624 
624 5464 669 
670 555 669 
580 5460 5689 
5965 640 639 
5142 640 771 
5704 6204 772 
5700 689 5316 
689 727 5316 
660 659 691 
675 676 694 
676 589 588 
644 589 676 
663 695 632 
633 696 697 
621 634 698 
665 634 648 
609 680 648 
699 5286 649 
622 717 681 
667 652 613 
5703 555 670 
737 702 636 
5759 4822 720 
5997 686 671 
654 723 638 
771 640 5965 
5700 691 689 
674 658 4472 
659 690 691 
643 677 744 
643 603 5314 
665 766 634 
699 621 698 
595 5758 5807 
5610 5972 753 
683 5610 753 
813 735 668 
5703 670 6024 
636 721 737 
5433 616 704 
757 708 627 
757 627 4474 
689 742 727 
691 690 689 
674 4472 692 
629 674 692 
602 693 659 
710 629 692 
710 694 629 
675 694 777 
677 729 778 
677 5314 729 
678 746 729 
746 678 6037 
661 712 6037 
762 713 679 
766 698 634 
699 698 750 
5909 650 5286 
719 652 752 
752 652 735 
754 624 683 
670 669 788 
671 4673 4823 
724 756 654 
672 724 6006 
741 706 655 
758 4474 4981 
5080 709 4981 
727 773 656 
690 742 689 
690 659 760 
790 760 693 
777 694 710 
744 728 643 
644 761 5458 
765 646 4921 
748 646 765 
748 664 646 
717 4473 5318 
701 785 767 
734 701 767 
753 5972 734 
624 754 5464 
720 5703 6024 
653 5759 755 
738 653 755 
830 722 738 
738 5460 653 
771 5965 740 
706 805 6124 
708 807 741 
757 807 708 
688 4672 687 
809 6171 774 
644 676 675 
5913 761 644 
762 711 811 
663 780 5973 
4475 664 748 
731 714 4475 
4476 732 716 
786 768 719 
752 786 719 
752 735 4676 
799 735 813 
738 755 5463 
5695 739 803 
688 687 832 
727 5039 773 
742 5039 727 
760 789 690 
692 743 775 
710 692 775 
744 677 778 
781 4475 748 
784 783 732 
5318 4476 716 
4473 5459 852 
787 753 734 
683 753 6137 
799 4676 735 
6024 670 788 
800 6024 788 
736 702 4995 
737 4995 702 
721 769 737 
703 4675 4673 
722 830 770 
739 770 803 
725 5465 724 
639 5433 705 
690 789 742 
728 744 5611 
729 746 778 
811 711 761 
713 779 747 
794 781 748 
796 698 766 
5461 732 783 
5318 797 4476 
797 5318 4473 
851 5250 733 
736 4995 827 
814 5594 6025 
769 801 737 
5695 704 739 
707 771 5322 
726 707 845 
687 726 861 
832 687 861 
758 4922 4474 
743 809 810 
810 775 743 
776 710 775 
790 818 760 
745 4924 5705 
819 820 761 
761 5913 819 
811 761 820 
791 779 762 
781 731 4475 
698 796 750 
850 784 4476 
752 4676 825 
672 6124 725 
845 707 5322 
789 864 742 
710 776 777 
778 745 5705 
745 6164 6158 
730 6026 792 
4677 836 780 
782 4681 4677 
781 823 731 
887 5808 784 
840 750 796 
850 4476 797 
797 852 870 
734 767 888 
786 825 889 
4995 876 827 
805 804 6124 
706 806 805 
741 806 706 
845 861 726 
807 806 741 
4474 4922 757 
5462 863 758 
775 810 866 
760 817 789 
790 848 818 
821 791 811 
762 811 791 
822 823 781 
837 4681 824 
840 796 4996 
870 850 797 
855 812 889 
889 825 874 
4676 856 825 
857 754 826 
890 799 813 
801 4925 876 
4995 801 876 
769 4678 801 
858 803 770 
758 863 4922 
865 774 5810 
810 809 865 
865 809 774 
776 775 866 
821 820 6094 
820 821 811 
795 823 5612 
837 795 884 
857 826 909 
890 813 827 
4678 4925 801 
6108 893 829 
6108 859 893 
5041 5592 844 
806 894 805 
810 865 883 
866 810 883 
919 848 5179 
834 6026 730 
4679 849 5320 
5612 884 795 
824 4681 782 
884 5612 938 
870 852 871 
4477 787 873 
4826 4682 6098 
770 830 831 
879 845 5322 
846 894 806 
807 880 846 
807 846 806 
862 880 807 
5863 832 895 
818 918 817 
5469 918 818 
848 5469 818 
4997 5040 5760 
791 821 5706 
849 5150 835 
868 6070 5707 
4828 837 884 
841 939 851 
5287 872 842 
844 5467 911 
861 845 916 
918 934 817 
819 4997 5614 
6094 5706 821 
764 900 834 
4828 5323 4681 
838 4680 885 
869 886 4680 
870 871 903 
852 853 871 
905 6027 854 
843 872 925 
905 854 906 
854 855 906 
890 908 799 
827 910 890 
4678 929 4925 
831 830 891 
930 892 829 
803 858 5467 
5468 914 878 
860 946 879 
948 5193 846 
881 861 916 
880 948 846 
895 861 881 
5473 5863 895 
882 5863 5473 
919 897 848 
867 4684 935 
5904 6094 820 
764 5891 900 
970 884 938 
939 841 923 
887 850 941 
850 870 941 
5919 1052 906 
888 843 6109 
876 910 827 
4682 929 4678 
831 891 944 
4833 912 911 
912 5041 911 
913 5041 912 
915 916 879 
862 931 880 
6046 899 920 
4679 4827 950 
5967 936 900 
4680 886 885 
925 872 995 
5919 889 874 
4480 907 908 
890 982 908 
910 982 890 
956 910 876 
911 5467 974 
5473 895 4830 
847 833 932 
963 918 5469 
921 5940 969 
886 6161 5613 
886 869 902 
5194 839 952 
5275 851 942 
872 5287 1019 
872 1019 995 
874 856 1037 
4477 943 926 
907 1076 856 
826 927 909 
4829 909 972 
892 959 4985 
930 959 892 
878 945 877 
985 960 915 
915 960 916 
881 916 960 
987 5102 917 
896 1026 987 
933 1026 896 
5810 5988 5856 
918 4831 934 
866 883 962 
897 989 5469 
919 977 897 
935 977 919 
967 920 1010 
920 899 1010 
1010 5956 5043 
899 969 5956 
899 6046 921 
839 885 978 
939 923 5194 
923 839 5194 
887 941 5811 
942 940 980 
942 939 940 
851 939 942 
5275 942 904 
1019 5287 1050 
954 924 6027 
6027 905 954 
1021 1052 5919 
5919 874 1021 
927 926 996 
982 4480 908 
910 997 982 
4682 5479 929 
4833 911 974 
915 946 975 
915 879 946 
1003 881 960 
948 880 5466 
1003 4830 881 
932 882 976 
864 5325 933 
5325 1027 933 
977 989 897 
4832 5706 6094 
849 950 5209 
900 936 5940 
1091 1012 936 
5125 901 1013 
5127 4481 5141 
4828 884 970 
903 924 994 
994 924 954 
905 5251 1020 
5615 6109 925 
6109 5615 4808 
1021 874 1037 
926 943 981 
972 909 996 
955 5272 972 
5272 4829 972 
