-0.85125000000000 0.52625000000000 0.00002495019581
0.85125000000000 0.52625000000000 0.00002495019581
-0.85125000000000 -0.52625000000000 0.00002495019581
0.85125000000000 -0.52625000000000 0.00002495019581
-0.42500000000000 0.00000000000000 -0.24122504990419
-0.42500000000000 0.00000000000000 0.24002495009581
0.42500000000000 0.00000000000000 -0.24122504990419
0.42500000000000 0.00000000000000 0.24002495009581
0.00000000000000 0.76750000000000 -0.31872504990419
0.00000000000000 -0.76750000000000 -0.31872504990419
0.00000000000000 0.76750000000000 0.31877495009581
0.00000000000000 -0.76750000000000 0.31877495009581
-0.79625000000000 0.59750000000000 -0.04872504990419
-0.73125000000000 0.65875000000000 -0.09622504990419
-0.65500000000000 0.71000000000000 -0.14247504990419
-0.57000000000000 0.74875000000000 -0.18497504990419
-0.48000000000000 0.77750000000000 -0.22247504990419
-0.38625000000000 0.79500000000000 -0.25372504990419
-0.29000000000000 0.80125000000000 -0.27872504990419
-0.19250000000000 0.79875000000000 -0.29747504990419
-0.09625000000000 0.78750000000000 -0.31122504990419
-0.85875000000000 0.49125000000000 -0.07872504990419
-0.84875000000000 0.44625000000000 -0.15497504990419
-0.82375000000000 0.39500000000000 -0.22247504990419
-0.78500000000000 0.33875000000000 -0.27747504990419
-0.73625000000000 0.28125000000000 -0.31247504990419
-0.68125000000000 0.22250000000000 -0.32747504990419
-0.62000000000000 0.16500000000000 -0.32247504990419
-0.55750000000000 0.10875000000000 -0.30247504990419
-0.49125000000000 0.05375000000000 -0.27372504990419
-0.39750000000000 0.08500000000000 -0.23122504990419
-0.36625000000000 0.16875000000000 -0.22997504990419
-0.33250000000000 0.25000000000000 -0.23622504990419
-0.29375000000000 0.33125000000000 -0.24872504990419
-0.25250000000000 0.40875000000000 -0.26747504990419
-0.20875000000000 0.48625000000000 -0.28747504990419
-0.16125000000000 0.56125000000000 -0.30747504990419
-0.11125000000000 0.63375000000000 -0.32247504990419
-0.05750000000000 0.70250000000000 -0.32747504990419
-0.85875000000000 0.49125000000000 0.07877495009581
-0.84875000000000 0.44625000000000 0.15502495009581
-0.82375000000000 0.39500000000000 0.22252495009581
-0.78500000000000 0.33875000000000 0.27752495009581
-0.73625000000000 0.28125000000000 0.31252495009581
-0.68125000000000 0.22250000000000 0.32752495009581
-0.62000000000000 0.16500000000000 0.32252495009581
-0.55750000000000 0.10875000000000 0.30252495009581
-0.49125000000000 0.05375000000000 0.27377495009581
-0.79625000000000 0.59750000000000 0.04877495009581
-0.73125000000000 0.65875000000000 0.09627495009581
-0.65500000000000 0.71000000000000 0.14252495009581
-0.57000000000000 0.74875000000000 0.18502495009581
-0.48000000000000 0.77750000000000 0.22252495009581
-0.38625000000000 0.79500000000000 0.25377495009581
-0.29000000000000 0.80125000000000 0.27877495009581
-0.19250000000000 0.79875000000000 0.29752495009581
-0.09625000000000 0.78750000000000 0.31127495009581
-0.39750000000000 0.08500000000000 0.23127495009581
-0.36625000000000 0.16875000000000 0.23002495009581
-0.33250000000000 0.25000000000000 0.23627495009581
-0.29375000000000 0.33125000000000 0.24877495009581
-0.25250000000000 0.40875000000000 0.26752495009581
-0.20875000000000 0.48625000000000 0.28752495009581
-0.16125000000000 0.56125000000000 0.30752495009581
-0.11125000000000 0.63375000000000 0.32252495009581
-0.05750000000000 0.70250000000000 0.32752495009581
-0.85875000000000 -0.49125000000000 -0.07872504990419
